ID,RD_509,RD_510,RD_511,RD_512,RD_513,RD_514,RD_515,RD_516,WDO_517,WDO_518,WDO_519,WDO_520,WDO_521,WDO_522,WDO_523,WDO_524,WDE_525,WDE_526,WDE_527,WDE_528,WDE_529,WDE_530,WDE_531,WDE_532,WDD_533,WDD_534,WDD_535,WDD_536,WDD_537,WDD_538,WDD_539,WDD_540
ENSMUSG00000021149,30.47850309,51.67737545,41.72632879,43.56073843,44.74149899,41.56532599,28.26530968,36.37312288,65.97219254,53.59112704,66.94844576,71.10160642,65.85988034,74.71191121,71.95089064,72.47753019,71.6997608,71.62002999,38.51377214,58.79960923,38.15550669,51.44379324,36.42901448,41.01059536,42.90433821,54.24240619,66.86774555,51.04693733,47.87781366,49.52500193,43.06321198,46.28230295
ENSMUSG00000042605,54.81051236,69.43753973,49.79445193,66.07665245,71.3691443,54.56322244,47.87781366,54.73275026,98.55929618,78.22507711,114.6202432,106.0394125,97.95758285,82.59341024,102.0459069,111.8728243,100.6625662,94.97795209,58.82416288,76.93679179,57.22257632,65.27974749,75.42805328,72.29832346,65.97219254,90.51524188,92.54066004,65.47194468,73.77981967,70.16154645,60.52525967,56.2366876
ENSMUSG00000054226,92.54066004,179.9124569,125.82563,120.9619107,132.7415752,146.8871536,89.4531357,148.2372634,227.7647394,149.6289963,197.7522857,229.3718924,209.3536504,335.7042096,185.9674629,209.1345812,259.8625608,242.843537,139.2609278,166.8952737,124.5672288,132.6008054,140.9226084,159.9746657,151.5055021,191.8731726,194.2223259,148.3897807,145.2499586,154.7623627,147.072415,142.3474456
ENSMUSG00000024122,24.71564903,38.56109043,33.89246928,32.35998883,35.73799522,36.4109442,28.47292238,38.97215126,56.73047308,48.19096703,58.26930836,58.46270192,60.00776749,63.0956253,59.01251083,47.93361889,55.65268159,54.14783105,34.38705712,37.77289382,28.80440524,27.96546711,33.86980577,37.37338876,28.96208847,49.39660988,34.65388633,24.86562384,31.3250229,33.57277719,35.8836975,26.81567477
ENSMUSG00000052428,58.51756586,106.8357835,61.4342312,68.8808616,68.72722098,75.81671782,59.30605866,76.63744104,114.3654619,99.88690356,112.390876,138.6412452,127.3103661,143.5062255,117.5617058,110.6818722,141.5327547,121.8517574,77.88280991,110.6332232,64.46078678,90.51524188,85.57861679,85.71435264,78.48873061,93.63691734,117.3830917,61.50838098,77.14127179,82.73681913,76.63744104,70.4211333
ENSMUSG00000053510,31.22422182,41.29951856,35.0147491,21.63881879,33.770367,29.62699136,23.19896313,44.05367782,47.87781366,37.39617925,47.48332813,66.94844576,55.83774006,66.98259682,55.78904787,53.88641682,61.47129509,53.39028677,25.54061319,45.48953636,20.14776948,31.530017,25.87233775,27.07958367,27.10939622,46.47114152,37.61332545,31.37466025,23.54539652,34.76342011,23.42785996,35.41416671
ENSMUSG00000011960,19.59629056,27.66300049,21.22178541,18.76376882,25.58582076,23.13862883,17.24598615,18.01178343,37.33132302,33.60599445,37.79212724,39.14509809,30.58187922,38.04659679,34.34381163,33.37584582,48.82249546,37.65078047,17.36939866,26.05524829,19.14943419,31.69500654,24.57338013,27.24200289,25.87233775,36.543909,37.03038303,25.48098042,30.06986544,27.12660085,31.50907701,25.59796224
ENSMUSG00000026991,53.67881564,81.45484793,72.9453819,57.67150063,73.71318377,77.40198694,67.36932348,74.26906604,112.0283138,93.33347222,111.1501225,116.0425301,124.281118,152.7462531,102.7025681,114.2471823,112.310586,103.3442882,68.70613082,91.9721901,62.1706719,75.92212896,65.80168001,89.27906822,71.63183376,79.06195022,102.2457506,75.1187447,81.7394684,95.89362128,77.81244768,63.8352304
ENSMUSG00000026579,354.6068781,432.4606012,408.2362111,492.3690199,403.6020132,470.5786586,388.1230514,251.5687217,619.4993333,626.458229,705.3157487,693.2677679,638.6375468,470.5786586,693.2677679,834.0206227,556.4635942,589.8212953,478.8039107,518.1317239,373.3531084,431.3836915,492.3690199,458.7337978,506.4128968,720.3946242,632.9293024,513.6023031,535.9867522,508.7223424,498.1147119,495.0554233
ENSMUSG00000020721,16.56698793,26.49712783,17.36939866,21.51084435,16.38465172,21.61847104,15.07890369,13.09455449,26.63379314,23.11633762,27.44944868,35.19151529,29.59102397,25.06017581,37.49345559,29.43415497,35.20497962,32.51990481,22.18261084,23.2355293,12.84276075,19.99115056,20.15674253,20.93165647,18.98902941,23.49236911,25.95108957,23.11267058,23.54539652,21.33712386,16.93636957,16.43699542
ENSMUSG00000036180,30.07168994,32.30594853,27.21347784,33.11988697,29.0153047,27.82107216,34.0265867,28.18302355,40.70138284,36.42622263,47.08718528,49.03614135,47.88911007,56.95655527,47.18760449,53.09961711,53.70191903,40.69401587,34.96395386,34.57097313,27.7954526,34.28556294,26.64379447,26.55894651,30.9235569,33.40069247,33.94901457,33.92947842,26.53978686,37.25521783,30.38688938,31.7393441
ENSMUSG00000037110,19.21910262,24.84452144,22.01685344,27.49516008,32.95194063,21.25265448,21.72408157,21.037227,37.00453226,31.37466025,37.2811742,40.25072208,38.0862077,40.25072208,29.4733137,38.61734676,43.41100917,42.80450142,21.45985073,36.56570641,20.77091233,27.0199299,28.58891847,30.66165487,28.59017878,28.34212565,33.20608174,33.32103419,23.89072923,28.65138821,21.77817228,18.4836068
ENSMUSG00000026095,18.06369842,17.84306054,16.69778237,23.06118369,19.42318811,26.05296623,23.54099495,9.199893259,30.78981764,26.12074928,32.3358315,33.5156527,25.0081355,28.8029344,25.65765678,33.58185824,30.49711293,36.64991618,22.48039917,27.54714369,13.66467823,16.93197931,16.5084475,13.67829962,14.7816421,15.83215223,20.55307547,15.30733653,14.22780868,15.36065508,16.93636957,18.4836068
ENSMUSG00000024096,33.84210437,29.424735,31.53620051,32.64600246,27.20140517,32.72725503,32.51990481,22.85691882,49.10674284,49.49606153,48.20303453,37.58734144,47.75324535,38.90491496,46.91376546,46.328111,37.51682942,46.26870326,39.5669059,53.58433823,39.1041406,42.89157808,29.93438926,35.94908182,35.38010631,30.03135668,39.70141328,30.77294355,38.45264465,32.7036796,37.01068223,33.69984345
ENSMUSG00000028797,92.54066004,137.0939505,95.43272699,87.92130358,126.4433401,89.15904037,85.16942703,123.6851914,147.2740404,129.2785358,143.444236,151.4048228,173.9220019,229.1268554,148.8413523,127.3103661,150.4248135,123.8654424,92.38536234,116.0425301,88.35349779,98.03097767,95.10837378,99.09104461,89.96340691,117.0785639,116.72322,101.6639461,105.3713352,109.3763865,94.54510711,90.90307109
ENSMUSG00000031954,38.4102886,35.85007002,32.72234516,39.58863509,34.48066836,38.51377214,36.38045005,33.9099532,50.30461553,39.12992985,51.05653707,58.8118848,52.98038352,66.77571712,58.03667766,53.38481849,61.47129509,56.09068464,32.47406756,38.75090036,29.00261702,30.69657351,33.08868619,33.18797143,33.95884678,43.33752562,42.80450142,24.86562384,27.6690395,36.31950963,26.2198334,33.69984345
ENSMUSG00000062981,62.5833511,54.287674,57.47807216,55.2180457,51.29128243,58.93245,64.90046226,57.86561521,48.35665632,49.49606153,40.65360637,36.88300837,44.6331207,35.91290181,37.09892196,38.37003806,41.23831352,46.26870326,57.17668463,47.88911007,70.03409195,61.54855684,57.88746499,57.49385091,57.22257632,47.9139193,47.25113391,54.02077563,57.11836078,47.65226918,58.35244022,57.61225518
ENSMUSG00000015759,93.75387053,89.21903434,97.24989858,95.35753214,73.71318377,93.79750036,93.05464475,64.93817553,65.97219254,67.69283543,62.73477641,48.25406702,57.4596558,38.90491496,61.70777101,61.81921326,59.89264182,65.49127278,85.02541479,70.54639637,83.44873797,81.39995305,89.81445921,71.68505648,76.97115641,79.06195022,70.66918187,75.1187447,77.14127179,73.8662574,90.27304564,80.56789688
ENSMUSG00000050697,13.1100883,10.55127844,11.10247165,8.266905094,8.894208362,10.48167096,14.30081757,9.199893259,8.396579243,8.262398883,5.461976658,4.258866958,8.777705634,5.841717985,6.233237379,6.088221089,5.715819379,6.691769967,7.868630652,6.870888639,12.05325062,12.60213874,10.55127844,8.666193795,12.05325062,9.60069795,8.485169787,11.13869858,10.48167096,9.239183445,11.43087153,11.22957235
ENSMUSG00000032763,86.57756134,72.65668466,69.98075815,65.85988034,83.29707211,59.6922203,64.46078678,54.73275026,28.73703313,48.19096703,34.82014292,35.55763428,41.35568969,38.2886356,36.04754364,35.29695992,46.88145496,38.60294002,42.79877149,37.77289382,42.52398777,55.26122439,40.15247063,56.38606031,54.287674,57.6549448,46.44384959,68.95602395,52.99690798,67.29417523,50.43955968,46.28230295
ENSMUSG00000042814,18.85137749,19.56472691,19.22200308,14.54664858,16.93197931,18.1126579,21.72408157,27.41332916,10.28322579,12.43695961,7.902480842,7.000668868,12.41656861,9.778475924,9.187406205,8.626169059,9.642980422,11.13869858,15.54837293,12.5804693,19.38726839,17.07935081,14.36443823,17.27430634,18.44629017,14.19860565,14.36301869,8.677402512,16.25748624,14.36159928,10.92631031,17.98232996
